,f1,f2,f3,f4,f5,f6,Stage
814,4.2096,2.4191,1.2456,0.83206,1.2456,0.060916,2
815,0.48025,0.20868,0.11843,0.095373,0.11843,0.010117,2
816,4.0822,1.8241,0.7052,0.47447,0.7052,0.019914,2
817,4.7109,3.9339,1.2297,0.78724,1.2297,0.054682,2
818,4.2863,2.8976,1.3485,0.87505,1.3485,0.054616,2
819,3.8436,2.4691,1.4504,0.90983,1.4504,0.077508,2
820,3.6797,1.6262,0.64108,0.42061,0.64108,0.018757,2
821,3.7366,3.5008,1.7664,1.0618,1.7664,0.11437,2
822,3.721,3.6665,1.6695,0.98395,1.6695,0.10137,2
823,2.1006,1.7563,0.69564,0.40762,0.69564,0.035924,2
824,3.7691,3.1216,1.5766,0.94298,1.5766,0.069995,2
825,3.0907,2.7087,2.3384,1.2308,2.3384,0.14884,2
826,2.9751,2.6279,2.6347,1.3408,2.6347,0.17951,2
827,2.7479,2.4629,2.8145,1.3865,2.8145,0.20503,2
828,4.0747,3.2094,2.3095,1.1632,2.3095,0.15494,2
829,4.3142,3.3851,2.0332,0.99192,2.0332,0.11031,2
830,4.254,3.3072,2.0328,0.99612,2.0328,0.11138,2
831,3.3562,3.0552,2.6693,1.2896,2.6693,0.15899,2
832,2.7203,2.4028,3.0811,1.4577,3.0811,0.23425,2
833,4.0372,2.9365,2.4871,1.1689,2.4871,0.1706,2
834,3.433,3.0962,2.6674,1.3727,2.6674,0.1701,2
835,3.2706,2.9025,2.7924,1.3923,2.7924,0.18912,2
836,0.80233,0.30575,0.13325,0.068121,0.13325,0.0068244,2
837,0.31862,0.13303,0.046864,0.027822,0.046864,0.0024767,2
838,0.29185,0.10192,0.040255,0.025079,0.040255,0.0023439,2
839,1.3976,0.71252,0.20944,0.13166,0.20944,0.0087122,2
840,4.855,3.6607,0.80995,0.5332,0.80995,0.023415,2
841,0.36169,0.11928,0.056421,0.031602,0.056421,0.0033557,2
842,2.1816,1.4626,0.36804,0.24632,0.36804,0.01382,2
843,4.936,5.1486,0.97184,0.66607,0.97184,0.029502,2
844,0.27692,0.11057,0.046681,0.02755,0.046681,0.0027461,2
845,1.8219,1.6445,0.31526,0.20353,0.31526,0.012789,2
846,0.40344,0.16064,0.06574,0.034279,0.06574,0.0039214,2
847,1.3962,1.5134,0.25684,0.15578,0.25684,0.012462,2
848,0.43921,0.19688,0.07224,0.03847,0.07224,0.00436,2
849,0.59838,0.37801,0.10265,0.056285,0.10265,0.0060911,2
850,1.6616,2.4351,0.35128,0.20882,0.35128,0.01553,2
851,0.79242,0.81302,0.15562,0.093752,0.15562,0.010137,2
852,0.81823,0.92255,0.16443,0.10069,0.16443,0.0103,2
853,1.1776,1.2214,0.22549,0.12992,0.22549,0.012426,2
854,0.75262,0.78738,0.14916,0.090873,0.14916,0.0097365,2
855,0.39796,0.15301,0.052308,0.029739,0.052308,0.0025587,2
856,2.1625,1.1592,0.31662,0.23175,0.31662,0.012565,2
857,0.70972,0.23388,0.10498,0.056976,0.10498,0.0064445,2
858,4.554,5.6559,1.0274,0.7441,1.0274,0.039296,2
859,0.6197,0.2217,0.095097,0.054448,0.095097,0.0061886,2
860,4.7184,6.6432,1.0688,0.70473,1.0688,0.026197,2
861,2.9448,4.499,0.67519,0.46171,0.67519,0.025661,2
862,0.80601,0.29738,0.1304,0.073211,0.1304,0.0086454,2
863,3.6045,5.5274,0.77262,0.52088,0.77262,0.022222,2
864,3.7777,6.582,0.89908,0.63905,0.89908,0.035889,2
865,1.0164,0.58321,0.16019,0.10526,0.16019,0.0098023,2
866,1.4107,1.3147,0.24577,0.16659,0.24577,0.012109,2
867,2.2427,3.7522,0.49134,0.35258,0.49134,0.024491,2
868,1.5382,2.2438,0.32268,0.235,0.32268,0.020859,2
869,1.355,1.9058,0.29458,0.21038,0.29458,0.020041,2
870,2.591,4.4064,0.82284,0.68522,0.82284,0.070182,2
871,2.5509,4.4864,0.90325,0.75578,0.90325,0.087496,2
872,1.5063,1.4944,0.31121,0.25538,0.31121,0.020622,2
873,2.3625,4.1621,0.82717,0.6993,0.82717,0.078353,2
874,0.21063,0.083102,0.038765,0.027816,0.038765,0.00032027,2
875,0.14353,0.061428,0.026588,0.019254,0.026588,0.00021176,2
876,0.20409,0.065398,0.022693,0.014101,0.022693,0.00020074,2
877,0.090651,0.069552,0.033978,0.035518,0.033978,0.00064114,2
878,0.31739,0.18511,0.07215,0.058231,0.07215,0.00085016,2
879,2.9346,1.4701,0.5535,0.41558,0.5535,0.0059798,2
880,0.37239,0.15442,0.055414,0.038237,0.055414,0.00068728,2
881,0.12817,0.048,0.020756,0.015326,0.020756,0.00025277,2
882,0.085981,0.094332,0.031359,0.025858,0.031359,0.00035623,2
883,0.47792,0.48707,0.13441,0.13105,0.13441,0.0018417,2
884,3.4483,2.1595,0.68236,0.51567,0.68236,0.0065385,2
885,0.77965,0.45936,0.13535,0.10277,0.13535,0.0018459,2
886,0.089038,0.046384,0.016,0.012203,0.016,0.0002201,2
887,0.082234,0.10649,0.035357,0.033192,0.035357,0.00046636,2
888,0.31031,0.45397,0.10479,0.079241,0.10479,0.00085607,2
889,2.8885,2.385,0.50293,0.27613,0.50293,0.0038496,2
890,0.59749,0.52465,0.12581,0.083018,0.12581,0.0013033,2
891,0.17186,0.11186,0.071701,0.086007,0.071701,0.0015403,2
892,0.14395,0.063076,0.02937,0.031209,0.02937,0.000395,2
893,0.12918,0.16509,0.046522,0.032985,0.046522,0.00034337,2
894,0.51839,0.53447,0.1107,0.054804,0.1107,0.00067067,2
895,0.13568,0.11252,0.030726,0.018393,0.030726,0.00027551,2
896,0.11492,0.071266,0.031118,0.025427,0.031118,0.00035632,2
897,0.030309,0.030326,0.016093,0.013356,0.016093,0.00016705,2
898,0.059184,0.060956,0.02666,0.020375,0.02666,0.00023041,2
899,0.095707,0.10421,0.036831,0.024708,0.036831,0.00025911,2
900,0.16154,0.17044,0.037643,0.018908,0.037643,0.00019614,2
901,0.11952,0.097592,0.028809,0.016138,0.028809,0.0001995,2
902,0.10856,0.071349,0.026098,0.0159,0.026098,0.00020118,2
903,0.078007,0.049922,0.020875,0.011742,0.020875,0.00013593,2
904,0.031786,0.026667,0.013712,0.0096806,0.013712,0.00011479,2
905,0.04585,0.045763,0.019423,0.012877,0.019423,0.00013739,2
906,0.061171,0.06892,0.023035,0.015666,0.023035,0.00015164,2
907,0.089447,0.060585,0.023218,0.01226,0.023218,0.0001106,2
908,2.4397,0.90836,0.53011,0.26018,0.53011,0.0023782,2
909,0.030405,0.024858,0.012596,0.0094207,0.012596,0.00010822,2
910,0.23987,0.10826,0.050126,0.027704,0.050126,0.00025647,2
911,0.081115,0.049837,0.022223,0.011941,0.022223,0.00010039,2
912,0.23408,0.090868,0.037436,0.022227,0.037436,0.002227,2
913,0.23228,0.096188,0.037969,0.023115,0.037969,0.0022237,2
914,0.2334,0.083984,0.03919,0.023693,0.03919,0.0022618,2
915,0.10399,0.031094,0.014917,0.0093525,0.014917,0.00092223,2
916,0.31825,0.15795,0.058672,0.034804,0.058672,0.0027171,2
917,0.64369,0.43786,0.13369,0.076477,0.13369,0.0050727,2
918,0.58499,0.27857,0.11905,0.088113,0.11905,0.0066188,2
919,0.12372,0.042882,0.021237,0.013781,0.021237,0.0016684,2
920,0.068075,0.02339,0.011887,0.0072903,0.011887,0.00069794,2
921,0.55354,0.3206,0.12788,0.076614,0.12788,0.0066278,2
922,0.61999,0.43533,0.13434,0.075224,0.13434,0.0048989,2
923,0.71168,0.39458,0.16949,0.11518,0.16949,0.0072351,2
924,0.11591,0.04025,0.019576,0.011303,0.019576,0.0012095,2
925,0.064626,0.021947,0.01133,0.006184,0.01133,0.00066091,2
926,0.29873,0.13766,0.061459,0.037331,0.061459,0.0038315,2
927,0.61976,0.39616,0.1679,0.088836,0.1679,0.0052164,2
928,0.41699,0.20825,0.094091,0.052149,0.094091,0.0037813,2
929,0.18453,0.063605,0.031572,0.017311,0.031572,0.0018452,2
930,0.25352,0.17646,0.079125,0.040926,0.079125,0.0036999,2
931,0.27734,0.206,0.090763,0.059783,0.090763,0.0065165,2
932,0.51507,0.31918,0.14748,0.074037,0.14748,0.0043456,2
933,0.47874,0.29443,0.13205,0.068407,0.13205,0.0040855,2
934,0.23868,0.10064,0.053925,0.026506,0.053925,0.0024342,2
935,0.19304,0.076351,0.037674,0.019952,0.037674,0.0020449,2
936,0.35323,0.13955,0.069696,0.036961,0.069696,0.0038701,2
937,0.24018,0.085652,0.044243,0.023683,0.044243,0.0026129,2
938,0.45589,0.32145,0.16028,0.076031,0.16028,0.0041421,2
939,0.30755,0.2033,0.1043,0.048858,0.1043,0.0027826,2
940,0.27765,0.1664,0.090513,0.042386,0.090513,0.0026542,2
941,0.21166,0.10228,0.058164,0.027955,0.058164,0.0021358,2
942,0.16131,0.082651,0.041271,0.021995,0.041271,0.0019237,2
943,0.16175,0.10198,0.052265,0.025326,0.052265,0.0020616,2
944,0.25719,0.22474,0.08629,0.0466,0.08629,0.0029412,2
945,0.2187,0.1296,0.072169,0.03617,0.072169,0.0023315,2
946,0.2017,0.11539,0.065668,0.033147,0.065668,0.0021409,2
947,0.15281,0.080254,0.039455,0.021075,0.039455,0.0018571,2
948,0.25169,0.14816,0.084099,0.043733,0.084099,0.0030653,2
949,0.19395,0.11358,0.064591,0.032858,0.064591,0.0021238,2
950,0.6487,0.21637,0.054957,0.029339,0.054957,0.00083056,2
951,0.90714,0.32654,0.082182,0.040363,0.082182,0.00086702,2
952,0.27467,0.27403,0.067452,0.033051,0.067452,0.00078687,2
953,0.48984,0.13042,0.037593,0.032219,0.037593,0.0030835,2
954,0.94255,0.3802,0.093011,0.057716,0.093011,0.0026206,2
955,1.0357,0.47483,0.11437,0.061062,0.11437,0.0011624,2
956,0.49965,0.75943,0.17816,0.09188,0.17816,0.0017044,2
957,0.12605,0.12976,0.037201,0.024052,0.037201,0.0010448,2
958,0.31006,0.085003,0.026262,0.019003,0.026262,0.0017379,2
959,0.97202,0.50843,0.12216,0.059483,0.12216,0.00276,2
960,0.97863,0.47783,0.12711,0.066582,0.12711,0.0011814,2
961,1.2686,2.8263,0.64629,0.24367,0.64629,0.0050249,2
962,0.053156,0.054715,0.017123,0.011457,0.017123,0.00067029,2
963,0.2172,0.055791,0.018022,0.012115,0.018022,0.00080052,2
964,0.95563,0.63226,0.13425,0.054437,0.13425,0.0019455,2
965,1.3481,3.0295,0.72159,0.29931,0.72159,0.0057759,2
966,1.2377,3.9647,0.87828,0.26171,0.87828,0.0051384,2
967,0.15803,0.095718,0.029083,0.018455,0.029083,0.0014455,2
968,0.93219,0.46253,0.10147,0.045477,0.10147,0.001741,2
969,0.92513,0.59472,0.12277,0.049773,0.12277,0.00158,2
970,1.3896,3.3055,0.76565,0.23977,0.76565,0.0056605,2
971,1.3028,3.656,0.80472,0.23754,0.80472,0.0054999,2
972,0.17084,0.1882,0.04305,0.025283,0.04305,0.0017986,2
973,0.86105,0.33875,0.076612,0.0385,0.076612,0.0021777,2
974,1.2478,0.4597,0.12217,0.061183,0.12217,0.0025902,2
975,0.92628,0.27609,0.051546,0.037666,0.051546,0.0013272,2
976,1.8665,3.2688,0.92747,0.27136,0.92747,0.0073176,2
977,1.5363,3.3154,0.84743,0.23753,0.84743,0.0066164,2
978,0.58389,1.125,0.26846,0.085342,0.26846,0.0032032,2
979,0.51777,0.85316,0.19751,0.07092,0.19751,0.0032606,2
980,0.7659,0.2825,0.086054,0.047871,0.086054,0.0046643,2
981,0.89254,0.39458,0.10279,0.046016,0.10279,0.0022921,2
982,0.86401,0.36551,0.09989,0.042349,0.09989,0.0013877,2
983,0.60234,1.0171,0.32624,0.10376,0.32624,0.0050726,2
984,0.5641,0.94047,0.30014,0.098935,0.30014,0.0050526,2
985,0.7268,0.26583,0.081472,0.045437,0.081472,0.0043763,2
986,0.55518,0.68139,0.21442,0.097726,0.21442,0.0064418,2
987,0.57023,0.95186,0.30586,0.10046,0.30586,0.0051251,2
